Year,시도,시군구,Value
2021,2.서울특별시,구로구,15.8
2022,2.서울특별시,구로구,21.1
2023,2.서울특별시,구로구,20.9
2017,2.서울특별시,금천구,17.7
2018,2.서울특별시,금천구,18.8
2019,2.서울특별시,금천구,17.8
2020,2.서울특별시,금천구,16.3
2021,2.서울특별시,금천구,17
2022,2.서울특별시,금천구,21.7
2023,2.서울특별시,금천구,21.7
2017,2.서울특별시,노원구,19.6
2018,2.서울특별시,노원구,20.9
2019,2.서울특별시,노원구,19.6
2020,2.서울특별시,노원구,17.6
2021,2.서울특별시,노원구,17.9
2022,2.서울특별시,노원구,23.1
2023,2.서울특별시,노원구,23.6
2017,2.서울특별시,도봉구,21
2018,2.서울특별시,도봉구,22.3
2019,2.서울특별시,도봉구,20.9
2020,2.서울특별시,도봉구,19.1
2021,2.서울특별시,도봉구,19.6
2022,2.서울특별시,도봉구,24.1
2023,2.서울특별시,도봉구,24.3
2017,2.서울특별시,동대문구,17.4
2018,2.서울특별시,동대문구,18.7
2019,2.서울특별시,동대문구,17.3
2020,2.서울특별시,동대문구,15.3
2021,2.서울특별시,동대문구,15.5
2022,2.서울특별시,동대문구,20.7
2023,2.서울특별시,동대문구,20.5
2017,2.서울특별시,동작구,15.7
2018,2.서울특별시,동작구,17.3
2019,2.서울특별시,동작구,16.7
2020,2.서울특별시,동작구,15.1
2021,2.서울특별시,동작구,15.8
2022,2.서울특별시,동작구,20.4
2023,2.서울특별시,동작구,20
2017,2.서울특별시,마포구,16.3
2018,2.서울특별시,마포구,17.8
2019,2.서울특별시,마포구,16.9
2020,2.서울특별시,마포구,15.1
2021,2.서울특별시,마포구,15.7
2022,2.서울특별시,마포구,20.5
2023,2.서울특별시,마포구,20.2
2017,2.서울특별시,서대문구,17.5
2018,2.서울특별시,서대문구,18.6
2019,2.서울특별시,서대문구,17.3
2020,2.서울특별시,서대문구,15.7
2021,2.서울특별시,서대문구,16.5
2022,2.서울특별시,서대문구,21.1
2023,2.서울특별시,서대문구,20.6
2017,2.서울특별시,서초구,16.7
2018,2.서울특별시,서초구,18.3
2019,2.서울특별시,서초구,17.9
2020,2.서울특별시,서초구,16.1
2021,2.서울특별시,서초구,16.5
2022,2.서울특별시,서초구,22.1
2023,2.서울특별시,서초구,21.2
2017,2.서울특별시,성동구,16
2018,2.서울특별시,성동구,17.3
2019,2.서울특별시,성동구,16.5
2020,2.서울특별시,성동구,14.8
2021,2.서울특별시,성동구,15.5
2022,2.서울특별시,성동구,20.2
2023,2.서울특별시,성동구,19.4
2017,2.서울특별시,성북구,19.1
2018,2.서울특별시,성북구,20.9
2019,2.서울특별시,성북구,19.5
2020,2.서울특별시,성북구,17.4
2021,2.서울특별시,성북구,18
2022,2.서울특별시,성북구,22.9
2023,2.서울특별시,성북구,22.6
2017,2.서울특별시,송파구,18.6
2018,2.서울특별시,송파구,20.2
2019,2.서울특별시,송파구,19.1
2020,2.서울특별시,송파구,17.2
2021,2.서울특별시,송파구,17.3
2022,2.서울특별시,송파구,23
2023,2.서울특별시,송파구,22.3
2017,2.서울특별시,양천구,16.5
2018,2.서울특별시,양천구,18
2019,2.서울특별시,양천구,16.5
2020,2.서울특별시,양천구,14.7
2021,2.서울특별시,양천구,15.2
2022,2.서울특별시,양천구,19.7
2023,2.서울특별시,양천구,19.4
2017,2.서울특별시,영등포구,14.4
2018,2.서울특별시,영등포구,15.6
2019,2.서울특별시,영등포구,15.3
2020,2.서울특별시,영등포구,13.4
2021,2.서울특별시,영등포구,14
2022,2.서울특별시,영등포구,18.1
2023,2.서울특별시,영등포구,17.9
2017,2.서울특별시,용산구,16.2
2018,2.서울특별시,용산구,17.4
2019,2.서울특별시,용산구,16.3
2020,2.서울특별시,용산구,14.3
2021,2.서울특별시,용산구,14.6
2022,2.서울특별시,용산구,19.3
2023,2.서울특별시,용산구,19.4
2017,2.서울특별시,은평구,18.1
2018,2.서울특별시,은평구,18.6
2019,2.서울특별시,은평구,18
2020,2.서울특별시,은평구,16.3
2021,2.서울특별시,은평구,16.7
2022,2.서울특별시,은평구,21.3
2023,2.서울특별시,은평구,21.5
2017,2.서울특별시,종로구,17.9
2018,2.서울특별시,종로구,19.5
2019,2.서울특별시,종로구,18.4
2020,2.서울특별시,종로구,16.2
2021,2.서울특별시,종로구,16.9
2022,2.서울특별시,종로구,22.5
2023,2.서울특별시,종로구,21.7
2017,2.서울특별시,중구,14.9
2018,2.서울특별시,중구,16.3
2019,2.서울특별시,중구,15.8
2020,2.서울특별시,중구,13.9
2021,2.서울특별시,중구,14.1
2022,2.서울특별시,중구,18.8
2023,2.서울특별시,중구,18.5
2017,2.서울특별시,중랑구,16.3
2018,2.서울특별시,중랑구,17.6
2019,2.서울특별시,중랑구,16.7
2020,2.서울특별시,중랑구,14.8
2021,2.서울특별시,중랑구,15
2022,2.서울특별시,중랑구,19.3
2023,2.서울특별시,중랑구,21
2017,3.인천광역시,,32.4
2018,3.인천광역시,,31.5
2019,3.인천광역시,,32.8
2020,3.인천광역시,,30.1
2021,3.인천광역시,,31.1
2022,3.인천광역시,,36.8
2023,3.인천광역시,,39.5
2017,3.인천광역시,강화군,63.6
2018,3.인천광역시,강화군,52.4
2019,3.인천광역시,강화군,59.7
2020,3.인천광역시,강화군,52.1
2021,3.인천광역시,강화군,55.3
2022,3.인천광역시,강화군,58
2023,3.인천광역시,강화군,61.1
2017,3.인천광역시,계양구,18.6
2018,3.인천광역시,계양구,18.5
2019,3.인천광역시,계양구,18.3
2020,3.인천광역시,계양구,17.1
2021,3.인천광역시,계양구,17.5
2022,3.인천광역시,계양구,23.7
2023,3.인천광역시,계양구,25.6
2017,3.인천광역시,남동구,20.4
2018,3.인천광역시,남동구,21.2
2019,3.인천광역시,남동구,20.4
2020,3.인천광역시,남동구,19.9
2021,3.인천광역시,남동구,20.4
2022,3.인천광역시,남동구,26.5
2023,3.인천광역시,남동구,29.1
2017,3.인천광역시,동구,21.4
2018,3.인천광역시,동구,21
2019,3.인천광역시,동구,20.1
2020,3.인천광역시,동구,19.7
2021,3.인천광역시,동구,20.6
2022,3.인천광역시,동구,26.7
2023,3.인천광역시,동구,29.5
2017,3.인천광역시,미추홀구,19.6
2018,3.인천광역시,미추홀구,20
2019,3.인천광역시,미추홀구,19.5
2020,3.인천광역시,미추홀구,19
2021,3.인천광역시,미추홀구,19.7
2022,3.인천광역시,미추홀구,25.2
2023,3.인천광역시,미추홀구,28.6
2017,3.인천광역시,부평구,17.7
2018,3.인천광역시,부평구,18
2019,3.인천광역시,부평구,18
2020,3.인천광역시,부평구,17
2021,3.인천광역시,부평구,17.3
2022,3.인천광역시,부평구,23.7
2023,3.인천광역시,부평구,25
2017,3.인천광역시,서구,22.4
2018,3.인천광역시,서구,22.7
2019,3.인천광역시,서구,22.6
2020,3.인천광역시,서구,21.7
2021,3.인천광역시,서구,22.5
2022,3.인천광역시,서구,29.1
2023,3.인천광역시,서구,32.2
2017,3.인천광역시,연수구,22
2018,3.인천광역시,연수구,22.5
2019,3.인천광역시,연수구,19.9
2020,3.인천광역시,연수구,20.7
2021,3.인천광역시,연수구,21.8
2022,3.인천광역시,연수구,28.8
2023,3.인천광역시,연수구,32.4
2017,3.인천광역시,옹진군,90.1
2018,3.인천광역시,옹진군,89.4
2019,3.인천광역시,옹진군,100.3
2020,3.인천광역시,옹진군,87.8
2021,3.인천광역시,옹진군,88.3
2022,3.인천광역시,옹진군,91.4
2023,3.인천광역시,옹진군,92.7
2017,3.인천광역시,중구,28
2018,3.인천광역시,중구,28.8
2019,3.인천광역시,중구,28.6
2020,3.인천광역시,중구,26.4
2021,3.인천광역시,중구,27.7
2022,3.인천광역시,중구,34.5
2023,3.인천광역시,중구,38.6
2017,4.경기도,,30.4
2018,4.경기도,,30.6
2019,4.경기도,,31.7
2020,4.경기도,,27.2
2021,4.경기도,,28.5
2022,4.경기도,,34.8
2023,4.경기도,,37.8
2017,4.경기도,가평군,55.8
2018,4.경기도,가평군,55.9
2019,4.경기도,가평군,57.1
2020,4.경기도,가평군,50.9
2021,4.경기도,가평군,52.1
2022,4.경기도,가평군,64.3
2023,4.경기도,가평군,74
2017,4.경기도,고양시,19.3
2018,4.경기도,고양시,20
2019,4.경기도,고양시,19.8
2020,4.경기도,고양시,18
2021,4.경기도,고양시,19.7
2022,4.경기도,고양시,25
2023,4.경기도,고양시,26.7
2017,4.경기도,과천시,21.8
2018,4.경기도,과천시,22.5
2019,4.경기도,과천시,23.3
2020,4.경기도,과천시,20.4
2021,4.경기도,과천시,21.4
2022,4.경기도,과천시,27.1
2023,4.경기도,과천시,28.3
2017,4.경기도,광명시,18.1
2018,4.경기도,광명시,19.3
2019,4.경기도,광명시,17.5
2020,4.경기도,광명시,16.1
2021,4.경기도,광명시,16.8
2022,4.경기도,광명시,22
2023,4.경기도,광명시,23
2017,4.경기도,광주시,35.1
2018,4.경기도,광주시,34.8
2019,4.경기도,광주시,35.4
2020,4.경기도,광주시,30.7
2021,4.경기도,광주시,30.6
2022,4.경기도,광주시,36
2023,4.경기도,광주시,41.5
2017,4.경기도,구리시,20.2
2018,4.경기도,구리시,21.1
2019,4.경기도,구리시,20.1
2020,4.경기도,구리시,18.4
2021,4.경기도,구리시,19.5
2022,4.경기도,구리시,25.1
2023,4.경기도,구리시,27.6
2017,4.경기도,군포시,19.7
2018,4.경기도,군포시,20.3
2019,4.경기도,군포시,19.5
2020,4.경기도,군포시,17.9
2021,4.경기도,군포시,18.7
2022,4.경기도,군포시,24.9
2023,4.경기도,군포시,26.2
2017,4.경기도,김포시,24.4
2018,4.경기도,김포시,24.2
2019,4.경기도,김포시,23.8
2020,4.경기도,김포시,21.9
2021,4.경기도,김포시,23.2
2022,4.경기도,김포시,29.7
2023,4.경기도,김포시,32.3
2017,4.경기도,남양주시,29.1
2018,4.경기도,남양주시,29.7
2019,4.경기도,남양주시,27.8
2020,4.경기도,남양주시,26
2021,4.경기도,남양주시,26.6
2022,4.경기도,남양주시,33
2023,4.경기도,남양주시,37.6
2017,4.경기도,동두천시,31.4
2018,4.경기도,동두천시,31.5
2019,4.경기도,동두천시,31.9
2020,4.경기도,동두천시,29.3
2021,4.경기도,동두천시,30.2
2022,4.경기도,동두천시,35.1
2023,4.경기도,동두천시,36.7
2017,4.경기도,부천시,17.8
2018,4.경기도,부천시,18.4
2019,4.경기도,부천시,17.1
2020,4.경기도,부천시,15.1
2021,4.경기도,부천시,15.7
2022,4.경기도,부천시,20.7
2023,4.경기도,부천시,22.5
2017,4.경기도,성남시,21.1
2018,4.경기도,성남시,21.3
2019,4.경기도,성남시,20.7
2020,4.경기도,성남시,19.1
2021,4.경기도,성남시,19.7
2022,4.경기도,성남시,25.8
2023,4.경기도,성남시,27.3
2017,4.경기도,수원시,21.2
2018,4.경기도,수원시,22.1
2019,4.경기도,수원시,20.8
2020,4.경기도,수원시,18.9
2021,4.경기도,수원시,19.9
2022,4.경기도,수원시,25.3
2023,4.경기도,수원시,28.2
2017,4.경기도,시흥시,25.1
2018,4.경기도,시흥시,26.6
2019,4.경기도,시흥시,23.8
2020,4.경기도,시흥시,22.3
2021,4.경기도,시흥시,23.4
2022,4.경기도,시흥시,29.1
2023,4.경기도,시흥시,31.9
2017,4.경기도,안산시,25.4
2018,4.경기도,안산시,26
2019,4.경기도,안산시,23.3
2020,4.경기도,안산시,22
2021,4.경기도,안산시,23.1
2022,4.경기도,안산시,29.1
2023,4.경기도,안산시,31.2
2017,4.경기도,안성시,38.5
2018,4.경기도,안성시,36.8
2019,4.경기도,안성시,45.1
2020,4.경기도,안성시,33.5
2021,4.경기도,안성시,35.6
2022,4.경기도,안성시,42.6
2023,4.경기도,안성시,45.9
2017,4.경기도,안양시,19.5
2018,4.경기도,안양시,20.7
2019,4.경기도,안양시,18.6
2020,4.경기도,안양시,16.9
2021,4.경기도,안양시,17.9
2022,4.경기도,안양시,23.1
2023,4.경기도,안양시,25
2017,4.경기도,양주시,37.1
2018,4.경기도,양주시,36.5
2019,4.경기도,양주시,36.1
2020,4.경기도,양주시,32.7
2021,4.경기도,양주시,34.9
2022,4.경기도,양주시,40.9
2023,4.경기도,양주시,45.6
2017,4.경기도,양평군,53.7
2018,4.경기도,양평군,52.2
2019,4.경기도,양평군,63.7
2020,4.경기도,양평군,48.1
2021,4.경기도,양평군,53.6
2022,4.경기도,양평군,63.7
2023,4.경기도,양평군,66.7
2017,4.경기도,여주시,54.9
2018,4.경기도,여주시,52.8
2019,4.경기도,여주시,64.8
2020,4.경기도,여주시,50.1
2021,4.경기도,여주시,49.8
2022,4.경기도,여주시,56.7
2023,4.경기도,여주시,60.9
2017,4.경기도,연천군,56.3
2018,4.경기도,연천군,53.8
2019,4.경기도,연천군,61.9
2020,4.경기도,연천군,48.5
2021,4.경기도,연천군,52.4
2022,4.경기도,연천군,56
2023,4.경기도,연천군,59.2
2017,4.경기도,오산시,21.7
2018,4.경기도,오산시,23.5
2019,4.경기도,오산시,22.4
2020,4.경기도,오산시,21
2021,4.경기도,오산시,23
2022,4.경기도,오산시,30.3
2023,4.경기도,오산시,33
2017,4.경기도,용인시,29.4
2018,4.경기도,용인시,30.1
2019,4.경기도,용인시,29.4
2020,4.경기도,용인시,26.2
2021,4.경기도,용인시,27.8
2022,4.경기도,용인시,35.1
2023,4.경기도,용인시,36.8
2017,4.경기도,의왕시,23.2
2018,4.경기도,의왕시,23.8
2019,4.경기도,의왕시,23.5
2020,4.경기도,의왕시,20.9
2021,4.경기도,의왕시,22.2
2022,4.경기도,의왕시,28.2
2023,4.경기도,의왕시,30.3
2017,4.경기도,의정부시,21.2
2018,4.경기도,의정부시,23.5
2019,4.경기도,의정부시,22.1
2020,4.경기도,의정부시,20.9
2021,4.경기도,의정부시,21.9
2022,4.경기도,의정부시,27.6
2023,4.경기도,의정부시,29.4
2017,4.경기도,이천시,42.9
2018,4.경기도,이천시,42.1
2019,4.경기도,이천시,48.2
2020,4.경기도,이천시,38.2
2021,4.경기도,이천시,34.8
2022,4.경기도,이천시,38.9
2023,4.경기도,이천시,44
2017,4.경기도,파주시,30
2018,4.경기도,파주시,29.6
2019,4.경기도,파주시,30.1
2020,4.경기도,파주시,26.5
2021,4.경기도,파주시,28.5
2022,4.경기도,파주시,36.8
2023,4.경기도,파주시,37.3
2017,4.경기도,평택시,28
2018,4.경기도,평택시,28.1
2019,4.경기도,평택시,29.5
2020,4.경기도,평택시,25.3
2021,4.경기도,평택시,27.4
2022,4.경기도,평택시,33.6
2023,4.경기도,평택시,37
2017,4.경기도,포천시,44.2
2018,4.경기도,포천시,43.4
2019,4.경기도,포천시,46.4
2020,4.경기도,포천시,38.7
2021,4.경기도,포천시,40.2
2022,4.경기도,포천시,46.1
2023,4.경기도,포천시,52.3
2017,4.경기도,하남시,26.7
2018,4.경기도,하남시,28
2019,4.경기도,하남시,27
2020,4.경기도,하남시,23.5
2021,4.경기도,하남시,24
2022,4.경기도,하남시,32.6
2023,4.경기도,하남시,34.6
2017,4.경기도,화성시,31.1
2018,4.경기도,화성시,31.3
2019,4.경기도,화성시,31.7
2020,4.경기도,화성시,26.2
2021,4.경기도,화성시,28.2
2022,4.경기도,화성시,35.2
2023,4.경기도,화성시,39.3
