Year,시도,시군구,Value
2017,2.서울특별시,노원구,55.8
2018,2.서울특별시,노원구,56.0
2019,2.서울특별시,노원구,55.8
2020,2.서울특별시,노원구,55.8
2021,2.서울특별시,노원구,56.7
2016,2.서울특별시,도봉구,61.3
2017,2.서울특별시,도봉구,61.4
2018,2.서울특별시,도봉구,61.6
2019,2.서울특별시,도봉구,61.3
2020,2.서울특별시,도봉구,61.2
2021,2.서울특별시,도봉구,61.4
2016,2.서울특별시,동대문구,45.8
2017,2.서울특별시,동대문구,46.0
2018,2.서울특별시,동대문구,46.0
2019,2.서울특별시,동대문구,45.8
2020,2.서울특별시,동대문구,45.5
2021,2.서울특별시,동대문구,45.3
2016,2.서울특별시,동작구,48.5
2017,2.서울특별시,동작구,48.5
2018,2.서울특별시,동작구,48.1
2019,2.서울특별시,동작구,47.6
2020,2.서울특별시,동작구,47.2
2021,2.서울특별시,동작구,47.5
2016,2.서울특별시,마포구,45.2
2017,2.서울특별시,마포구,45.3
2018,2.서울특별시,마포구,45.1
2019,2.서울특별시,마포구,44.7
2020,2.서울특별시,마포구,44.8
2021,2.서울특별시,마포구,45.2
2016,2.서울특별시,서대문구,48.5
2017,2.서울특별시,서대문구,49.2
2018,2.서울특별시,서대문구,49.1
2019,2.서울특별시,서대문구,49.5
2020,2.서울특별시,서대문구,49.2
2021,2.서울특별시,서대문구,49.6
2016,2.서울특별시,서초구,54.4
2017,2.서울특별시,서초구,53.7
2018,2.서울특별시,서초구,53.5
2019,2.서울특별시,서초구,53.2
2020,2.서울특별시,서초구,53.3
2021,2.서울특별시,서초구,53.8
2016,2.서울특별시,성동구,46.1
2017,2.서울특별시,성동구,46.5
2018,2.서울특별시,성동구,46.8
2019,2.서울특별시,성동구,47.6
2020,2.서울특별시,성동구,47.8
2021,2.서울특별시,성동구,48.4
2016,2.서울특별시,성북구,50.9
2017,2.서울특별시,성북구,51.5
2018,2.서울특별시,성북구,51.7
2019,2.서울특별시,성북구,51.3
2020,2.서울특별시,성북구,51.4
2021,2.서울특별시,성북구,51.7
2016,2.서울특별시,송파구,51.8
2017,2.서울특별시,송파구,50.7
2018,2.서울특별시,송파구,49.9
2019,2.서울특별시,송파구,48.5
2020,2.서울특별시,송파구,48.3
2021,2.서울특별시,송파구,50.0
2016,2.서울특별시,양천구,57.5
2017,2.서울특별시,양천구,57.9
2018,2.서울특별시,양천구,57.9
2019,2.서울특별시,양천구,57.6
2020,2.서울특별시,양천구,57.4
2021,2.서울특별시,양천구,58.0
2016,2.서울특별시,영등포구,47.4
2017,2.서울특별시,영등포구,47.0
2018,2.서울특별시,영등포구,46.6
2019,2.서울특별시,영등포구,46.2
2020,2.서울특별시,영등포구,45.1
2021,2.서울특별시,영등포구,45.7
2016,2.서울특별시,용산구,45.7
2017,2.서울특별시,용산구,45.1
2018,2.서울특별시,용산구,44.9
2019,2.서울특별시,용산구,44.7
2020,2.서울특별시,용산구,44.9
2021,2.서울특별시,용산구,45.0
2016,2.서울특별시,은평구,54.2
2017,2.서울특별시,은평구,54.1
2018,2.서울특별시,은평구,54.2
2019,2.서울특별시,은평구,53.5
2020,2.서울특별시,은평구,52.8
2021,2.서울특별시,은평구,53.6
2016,2.서울특별시,종로구,47.8
2017,2.서울특별시,종로구,47.8
2018,2.서울특별시,종로구,47.0
2019,2.서울특별시,종로구,48.7
2020,2.서울특별시,종로구,48.8
2021,2.서울특별시,종로구,49.2
2016,2.서울특별시,중구,42.1
2017,2.서울특별시,중구,41.7
2018,2.서울특별시,중구,41.6
2019,2.서울특별시,중구,41.3
2020,2.서울특별시,중구,41.7
2021,2.서울특별시,중구,42.0
2016,2.서울특별시,중랑구,46.8
2017,2.서울특별시,중랑구,47.1
2018,2.서울특별시,중랑구,47.6
2019,2.서울특별시,중랑구,47.2
2020,2.서울특별시,중랑구,46.6
2021,2.서울특별시,중랑구,47.2
2015,3.인천광역시,,58.5
2016,3.인천광역시,,58.1
2017,3.인천광역시,,58.3
2018,3.인천광역시,,58.7
2019,3.인천광역시,,58.0
2020,3.인천광역시,,57.5
2021,3.인천광역시,,57.2
2016,3.인천광역시,강화군,68.3
2017,3.인천광역시,강화군,69.7
2018,3.인천광역시,강화군,70.1
2019,3.인천광역시,강화군,70.8
2020,3.인천광역시,강화군,70.8
2021,3.인천광역시,강화군,71.2
2016,3.인천광역시,계양구,63.9
2017,3.인천광역시,계양구,64.0
2018,3.인천광역시,계양구,64.2
2019,3.인천광역시,계양구,64.1
2020,3.인천광역시,계양구,63.7
2021,3.인천광역시,계양구,62.6
2016,3.인천광역시,남동구,57.0
2017,3.인천광역시,남동구,57.1
2018,3.인천광역시,남동구,56.7
2019,3.인천광역시,남동구,56.0
2020,3.인천광역시,남동구,55.6
2021,3.인천광역시,남동구,55.4
2016,3.인천광역시,동구,65.8
2017,3.인천광역시,동구,65.9
2018,3.인천광역시,동구,66.3
2019,3.인천광역시,동구,66.3
2020,3.인천광역시,동구,66.2
2021,3.인천광역시,동구,64.8
2016,3.인천광역시,미추홀구,53.2
2017,3.인천광역시,미추홀구,52.1
2018,3.인천광역시,미추홀구,51.5
2019,3.인천광역시,미추홀구,49.8
2020,3.인천광역시,미추홀구,48.9
2021,3.인천광역시,미추홀구,49.5
2016,3.인천광역시,부평구,59.4
2017,3.인천광역시,부평구,58.7
2018,3.인천광역시,부평구,58.8
2019,3.인천광역시,부평구,58.0
2020,3.인천광역시,부평구,57.1
2021,3.인천광역시,부평구,57.0
2016,3.인천광역시,서구,57.1
2017,3.인천광역시,서구,59.2
2018,3.인천광역시,서구,61.5
2019,3.인천광역시,서구,60.6
2020,3.인천광역시,서구,59.9
2021,3.인천광역시,서구,59.0
2016,3.인천광역시,연수구,58.7
2017,3.인천광역시,연수구,61.2
2018,3.인천광역시,연수구,62.4
2019,3.인천광역시,연수구,62.8
2020,3.인천광역시,연수구,62.4
2021,3.인천광역시,연수구,62.9
2016,3.인천광역시,옹진군,52.9
2017,3.인천광역시,옹진군,53.1
2018,3.인천광역시,옹진군,56.0
2019,3.인천광역시,옹진군,58.2
2020,3.인천광역시,옹진군,60.7
2021,3.인천광역시,옹진군,58.2
2016,3.인천광역시,중구,51.8
2017,3.인천광역시,중구,50.4
2018,3.인천광역시,중구,48.2
2019,3.인천광역시,중구,47.5
2020,3.인천광역시,중구,47.5
2021,3.인천광역시,중구,46.9
2015,4.경기도,,55.5
2016,4.경기도,,55.0
2017,4.경기도,,55.2
2018,4.경기도,,55.6
2019,4.경기도,,55.9
2020,4.경기도,,55.8
2021,4.경기도,,56.0
2016,4.경기도,가평군,56.7
2017,4.경기도,가평군,57.7
2018,4.경기도,가평군,58.4
2019,4.경기도,가평군,58.9
2020,4.경기도,가평군,59.4
2021,4.경기도,가평군,59.5
2016,4.경기도,고양시,56.9
2017,4.경기도,고양시,56.1
2018,4.경기도,고양시,56.3
2019,4.경기도,고양시,56.1
2020,4.경기도,고양시,55.7
2021,4.경기도,고양시,56.0
2016,4.경기도,과천시,54.3
2017,4.경기도,과천시,52.7
2018,4.경기도,과천시,52.6
2019,4.경기도,과천시,50.9
2020,4.경기도,과천시,51.8
2021,4.경기도,과천시,56.3
2016,4.경기도,광명시,58.8
2017,4.경기도,광명시,58.4
2018,4.경기도,광명시,58.9
2019,4.경기도,광명시,58.9
2020,4.경기도,광명시,59.0
2021,4.경기도,광명시,58.7
2016,4.경기도,광주시,60.2
2017,4.경기도,광주시,61.8
2018,4.경기도,광주시,63.0
2019,4.경기도,광주시,63.7
2020,4.경기도,광주시,65.0
2021,4.경기도,광주시,65.2
2016,4.경기도,구리시,57.7
2017,4.경기도,구리시,56.0
2018,4.경기도,구리시,57.6
2019,4.경기도,구리시,57.9
2020,4.경기도,구리시,57.9
2021,4.경기도,구리시,57.9
2016,4.경기도,군포시,60.4
2017,4.경기도,군포시,59.9
2018,4.경기도,군포시,60.3
2019,4.경기도,군포시,59.5
2020,4.경기도,군포시,57.9
2021,4.경기도,군포시,60.4
2016,4.경기도,김포시,55.3
2017,4.경기도,김포시,56.6
2018,4.경기도,김포시,56.9
2019,4.경기도,김포시,56.9
2020,4.경기도,김포시,58.4
2021,4.경기도,김포시,59.7
2016,4.경기도,남양주시,57.0
2017,4.경기도,남양주시,55.8
2018,4.경기도,남양주시,55.0
2019,4.경기도,남양주시,56.6
2020,4.경기도,남양주시,58.7
2021,4.경기도,남양주시,58.4
2016,4.경기도,동두천시,54.7
2017,4.경기도,동두천시,55.6
2018,4.경기도,동두천시,56.0
2019,4.경기도,동두천시,56.3
2020,4.경기도,동두천시,56.4
2021,4.경기도,동두천시,56.1
2016,4.경기도,부천시,57.8
2017,4.경기도,부천시,58.1
2018,4.경기도,부천시,59.1
2019,4.경기도,부천시,59.1
2020,4.경기도,부천시,59.1
2021,4.경기도,부천시,59.0
2016,4.경기도,성남시,48.2
2017,4.경기도,성남시,48.7
2018,4.경기도,성남시,49.1
2019,4.경기도,성남시,48.7
2020,4.경기도,성남시,49.1
2021,4.경기도,성남시,49.5
2016,4.경기도,수원시,53.0
2017,4.경기도,수원시,53.3
2018,4.경기도,수원시,54.1
2019,4.경기도,수원시,54.0
2020,4.경기도,수원시,53.0
2021,4.경기도,수원시,53.5
2016,4.경기도,시흥시,55.7
2017,4.경기도,시흥시,55.9
2018,4.경기도,시흥시,56.4
2019,4.경기도,시흥시,55.8
2020,4.경기도,시흥시,55.1
2021,4.경기도,시흥시,52.4
2016,4.경기도,안산시,50.0
2017,4.경기도,안산시,50.1
2018,4.경기도,안산시,50.8
2019,4.경기도,안산시,51.4
2020,4.경기도,안산시,52.5
2021,4.경기도,안산시,53.1
2016,4.경기도,안성시,51.9
2017,4.경기도,안성시,55.7
2018,4.경기도,안성시,56.8
2019,4.경기도,안성시,57.3
2020,4.경기도,안성시,56.8
2021,4.경기도,안성시,57.2
2016,4.경기도,안양시,60.9
2017,4.경기도,안양시,61.1
2018,4.경기도,안양시,61.3
2019,4.경기도,안양시,60.9
2020,4.경기도,안양시,61.1
2021,4.경기도,안양시,60.6
2016,4.경기도,양주시,53.6
2017,4.경기도,양주시,54.1
2018,4.경기도,양주시,54.8
2019,4.경기도,양주시,54.4
2020,4.경기도,양주시,54.1
2021,4.경기도,양주시,55.5
2016,4.경기도,양평군,60.4
2017,4.경기도,양평군,61.5
2018,4.경기도,양평군,62.6
2019,4.경기도,양평군,64.1
2020,4.경기도,양평군,64.6
2021,4.경기도,양평군,64.8
2016,4.경기도,여주시,58.4
2017,4.경기도,여주시,60.1
2018,4.경기도,여주시,60.6
2019,4.경기도,여주시,60.7
2020,4.경기도,여주시,61.3
2021,4.경기도,여주시,61.4
2016,4.경기도,연천군,51.5
2017,4.경기도,연천군,52.2
2018,4.경기도,연천군,52.6
2019,4.경기도,연천군,53.4
2020,4.경기도,연천군,54.2
2021,4.경기도,연천군,54.5
2016,4.경기도,오산시,48.2
2017,4.경기도,오산시,47.9
2018,4.경기도,오산시,50.5
2019,4.경기도,오산시,49.8
2020,4.경기도,오산시,50.8
2021,4.경기도,오산시,51.7
2016,4.경기도,용인시,59.8
2017,4.경기도,용인시,60.0
2018,4.경기도,용인시,59.8
2019,4.경기도,용인시,61.5
2020,4.경기도,용인시,60.7
2021,4.경기도,용인시,63.0
2016,4.경기도,의왕시,59.8
2017,4.경기도,의왕시,60.0
2018,4.경기도,의왕시,60.0
2019,4.경기도,의왕시,58.7
2020,4.경기도,의왕시,58.4
2021,4.경기도,의왕시,58.1
2016,4.경기도,의정부시,55.8
2017,4.경기도,의정부시,55.6
2018,4.경기도,의정부시,55.9
2019,4.경기도,의정부시,56.5
2020,4.경기도,의정부시,55.1
2021,4.경기도,의정부시,54.9
2016,4.경기도,이천시,57.3
2017,4.경기도,이천시,59.2
2018,4.경기도,이천시,60.1
2019,4.경기도,이천시,60.3
2020,4.경기도,이천시,59.9
2021,4.경기도,이천시,59.5
2016,4.경기도,파주시,51.0
2017,4.경기도,파주시,51.0
2018,4.경기도,파주시,50.9
2019,4.경기도,파주시,51.3
2020,4.경기도,파주시,51.3
2021,4.경기도,파주시,49.8
2016,4.경기도,평택시,52.6
2017,4.경기도,평택시,53.3
2018,4.경기도,평택시,54.6
2019,4.경기도,평택시,54.6
2020,4.경기도,평택시,54.0
2021,4.경기도,평택시,52.8
2016,4.경기도,포천시,51.9
2017,4.경기도,포천시,52.9
2018,4.경기도,포천시,53.8
2019,4.경기도,포천시,54.4
2020,4.경기도,포천시,54.6
2021,4.경기도,포천시,55.1
2016,4.경기도,하남시,49.1
2017,4.경기도,하남시,51.5
2018,4.경기도,하남시,50.1
2019,4.경기도,하남시,47.4
2020,4.경기도,하남시,43.4
2021,4.경기도,하남시,45.4
2016,4.경기도,화성시,52.8
2017,4.경기도,화성시,52.7
2018,4.경기도,화성시,51.4
2019,4.경기도,화성시,55.2
2020,4.경기도,화성시,54.0
2021,4.경기도,화성시,54.0
